Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1976","1976","ha","20453808","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1977","1977","ha","20921504","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1978","1978","ha","21455696","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1979","1979","ha","22641200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1980","1980","ha","22171696","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1981","1981","ha","22278800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1982","1982","ha","22144400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1983","1983","ha","23567408","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1984","1984","ha","24672000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1985","1985","ha","23564896","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1986","1986","ha","22997408","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1987","1987","ha","23131200","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1988","1988","ha","23062704","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1989","1989","ha","24109104","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1990","1990","ha","23501904","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1991","1991","ha","24167104","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1992","1992","ha","23261904","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1993","1993","ha","24588900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1994","1994","ha","25147300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1995","1995","ha","25700000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1996","1996","ha","25011000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1997","1997","ha","25887100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1998","1998","ha","26696100","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","1999","1999","ha","27523300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2000","2000","ha","27486000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2001","2001","ha","25730600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2002","2002","ha","26344700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2003","2003","ha","25195700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2004","2004","ha","26594700","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2005","2005","ha","26382900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2006","2006","ha","26483600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2007","2007","ha","27994500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2008","2008","ha","28038600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2009","2009","ha","27752400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2010","2010","ha","28457400","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2011","2011","ha","29068600","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2012","2012","ha","29860000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2013","2013","ha","29650000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2014","2014","ha","30470000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2015","2015","ha","31470000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2016","2016","ha","30420000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2017","2017","ha","30785230","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2018","2018","ha","29650590","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2019","2019","ha","29318790","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","15","Wheat","2020","2020","ha","31357000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1961","1961","tonnes","10997000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1962","1962","tonnes","12072000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1963","1963","tonnes","10776000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1964","1964","tonnes","9853000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1965","1965","tonnes","12257000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1966","1966","tonnes","10394000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1967","1967","tonnes","11393000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1968","1968","tonnes","16540100","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1969","1969","tonnes","18651600","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1970","1970","tonnes","20093296","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1971","1971","tonnes","23832496","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1972","1972","tonnes","26409904","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1973","1973","tonnes","24734608","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1974","1974","tonnes","21778000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1975","1975","tonnes","24104400","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1976","1976","tonnes","28846304","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1977","1977","tonnes","29009904","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1978","1978","tonnes","31749200","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1979","1979","tonnes","35507808","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1980","1980","tonnes","31830000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1981","1981","tonnes","36312608","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1982","1982","tonnes","37451808","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1983","1983","tonnes","42793904","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1984","1984","tonnes","45476000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1985","1985","tonnes","44068800","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","15","Wheat","1986","1986","tonnes","47051808","","Official data"
